ent_station,ext_station,ent_time_period,riders_average_weekday
Brookland,Cheverly,Evening,0.6818181818181818
Brookland,Clarendon,Evening,2.1818181818181817
Brookland,Cleveland Park,Evening,2.909090909090909
Brookland,College Park-U of MD,Evening,6.136363636363637
Brookland,Columbia Heights,Evening,16.90909090909091
Brookland,Congress Heights,Evening,4.2727272727272725
Brookland,Court House,Evening,3.409090909090909
Brookland,Crystal City,Evening,3.590909090909091
Brookland,Deanwood,Evening,2.409090909090909
Brookland,Dunn Loring,Evening,3.090909090909091
Brookland,Dupont Circle,Evening,27.90909090909091
Brookland,East Falls Church,Evening,1.8181818181818181
Brookland,Eastern Market,Evening,3.5
Brookland,Eisenhower Avenue,Evening,0.9545454545454546
Brookland,Farragut North,Evening,20.227272727272727
Brookland,Farragut West,Evening,0.3181818181818182
Brookland,Federal Center SW,Evening,0.8636363636363636
Brookland,Federal Triangle,Evening,0.09090909090909091
Brookland,Foggy Bottom,Evening,10.363636363636363
Brookland,Forest Glen,Evening,7.636363636363637
Brookland,Fort Totten,Evening,29.5
Brookland,Franconia-Springfield,Evening,3.8636363636363638
Brookland,Friendship Heights,Evening,3.0
Brookland,Gallery Place-Chinatown,Evening,46.13636363636363
Brookland,Georgia Avenue-Petworth,Evening,8.318181818181818
Brookland,Glenmont,Evening,22.045454545454547
Brookland,Greenbelt,Evening,8.045454545454545
Brookland,Grosvenor,Evening,1.9090909090909092
Brookland,Huntington,Evening,7.136363636363637
Brookland,Judiciary Square,Evening,7.636363636363637
Brookland,King Street,Evening,1.4545454545454546
Brookland,Landover,Evening,3.4545454545454546
Brookland,Largo Town Center,Evening,5.863636363636363
Brookland,L'Enfant Plaza,Evening,0.8181818181818182
Brookland,McPherson Square,Evening,2.272727272727273
Brookland,Medical Center,Evening,0.36363636363636365
Brookland,Metro Center,Evening,14.363636363636363
Brookland,Minnesota Avenue,Evening,7.2727272727272725
Brookland,Morgan Blvd.,Evening,1.4545454545454546
Brookland,Mt. Vernon Square-UDC,Evening,3.0
Brookland,Navy Yard,Evening,3.6818181818181817
Brookland,Naylor Road,Evening,5.681818181818182
Brookland,New Carrollton,Evening,4.181818181818182
Brookland,New York Ave,Evening,14.318181818181818
Brookland,Pentagon,Evening,4.2727272727272725
Brookland,Pentagon City,Evening,4.863636363636363
Brookland,Potomac Avenue,Evening,8.0
Brookland,Prince George's Plaza,Evening,10.363636363636363
Brookland,Reagan Washington National Airport,Evening,1.1818181818181819
Brookland,Rhode Island Avenue,Evening,12.0
Brookland,Rockville,Evening,3.1818181818181817
Brookland,Rosslyn,Evening,2.8181818181818183
Brookland,Shady Grove,Evening,8.545454545454545
Brookland,Shaw-Howard University,Evening,2.727272727272727
Brookland,Silver Spring,Evening,73.31818181818181
Brookland,Smithsonian,Evening,2.6363636363636362
Brookland,Southern Avenue,Evening,8.545454545454545
Brookland,Stadium-Armory,Evening,2.4545454545454546
Brookland,Suitland,Evening,6.5
Brookland,Takoma,Evening,24.5
Brookland,Tenleytown-AU,Evening,3.272727272727273
Brookland,Twinbrook,Evening,2.0454545454545454
Brookland,U Street-Cardozo,Evening,11.545454545454545
Brookland,Union Station,Evening,40.90909090909091
Brookland,Van Dorn Street,Evening,1.5454545454545454
Brookland,Van Ness-UDC,Evening,4.909090909090909
Brookland,Vienna,Evening,8.727272727272727
Brookland,Virginia Square-GMU,Evening,1.5
Brookland,Waterfront,Evening,4.636363636363637
Brookland,West Falls Church,Evening,3.0454545454545454
Brookland,West Hyattsville,Evening,7.681818181818182
Brookland,Wheaton,Evening,15.954545454545455
Brookland,White Flint,Evening,1.7272727272727273
Brookland,Woodley Park-Zoo,Evening,8.454545454545455
Capitol Heights,Addison Road,Evening,10.318181818181818
Capitol Heights,Anacostia,Evening,6.045454545454546
Capitol Heights,Archives-Navy Memorial,Evening,0.22727272727272727
Capitol Heights,Ballston,Evening,0.2727272727272727
Capitol Heights,Benning Road,Evening,5.2727272727272725
Capitol Heights,Bethesda,Evening,0.18181818181818182
Capitol Heights,Braddock Road,Evening,0.3181818181818182
Capitol Heights,Branch Avenue,Evening,0.7272727272727273
Capitol Heights,Brookland,Evening,1.1363636363636365
Capitol Heights,Capitol Heights,Evening,3.5
Capitol Heights,Capitol South,Evening,0.2727272727272727
Capitol Heights,Cheverly,Evening,0.4090909090909091
Capitol Heights,Clarendon,Evening,0.09090909090909091
Capitol Heights,College Park-U of MD,Evening,0.3181818181818182
Capitol Heights,Columbia Heights,Evening,5.363636363636363
Capitol Heights,Congress Heights,Evening,2.4545454545454546
Capitol Heights,Court House,Evening,0.6818181818181818
Capitol Heights,Crystal City,Evening,0.18181818181818182
Capitol Heights,Deanwood,Evening,0.8181818181818182
Capitol Heights,Dunn Loring,Evening,1.4545454545454546
Capitol Heights,Dupont Circle,Evening,0.4090909090909091
Capitol Heights,East Falls Church,Evening,0.18181818181818182
Capitol Heights,Eastern Market,Evening,2.227272727272727
Capitol Heights,Eisenhower Avenue,Evening,0.18181818181818182
Capitol Heights,Farragut West,Evening,1.1818181818181819
Capitol Heights,Federal Center SW,Evening,0.9545454545454546
Capitol Heights,Federal Triangle,Evening,0.22727272727272727
Capitol Heights,Foggy Bottom,Evening,1.0
Capitol Heights,Forest Glen,Evening,0.045454545454545456
Capitol Heights,Fort Totten,Evening,3.6818181818181817
Capitol Heights,Franconia-Springfield,Evening,0.5
Capitol Heights,Friendship Heights,Evening,0.7272727272727273
Capitol Heights,Gallery Place-Chinatown,Evening,2.8181818181818183
Capitol Heights,Georgia Avenue-Petworth,Evening,3.0454545454545454
Capitol Heights,Glenmont,Evening,1.1818181818181819
Capitol Heights,Greenbelt,Evening,1.0909090909090908
Capitol Heights,Grosvenor,Evening,0.045454545454545456
Capitol Heights,Huntington,Evening,0.7727272727272727
Capitol Heights,Judiciary Square,Evening,0.09090909090909091
Capitol Heights,King Street,Evening,0.2727272727272727
Capitol Heights,Landover,Evening,1.0454545454545454
Capitol Heights,Largo Town Center,Evening,13.954545454545455
Capitol Heights,L'Enfant Plaza,Evening,0.5
Capitol Heights,McPherson Square,Evening,1.8181818181818181
Capitol Heights,Medical Center,Evening,0.2727272727272727
Capitol Heights,Metro Center,Evening,2.1363636363636362
Capitol Heights,Minnesota Avenue,Evening,1.3181818181818181
Capitol Heights,Morgan Blvd.,Evening,3.5454545454545454
Capitol Heights,Mt. Vernon Square-UDC,Evening,0.6363636363636364
Capitol Heights,Navy Yard,Evening,1.0454545454545454
Capitol Heights,Naylor Road,Evening,1.2272727272727273
Capitol Heights,New Carrollton,Evening,2.1363636363636362
Capitol Heights,New York Ave,Evening,2.3636363636363638
Capitol Heights,Pentagon,Evening,0.9545454545454546
Capitol Heights,Pentagon City,Evening,1.5
Capitol Heights,Potomac Avenue,Evening,5.090909090909091
Capitol Heights,Prince George's Plaza,Evening,0.8636363636363636
Capitol Heights,Reagan Washington National Airport,Evening,0.8636363636363636
Capitol Heights,Rhode Island Avenue,Evening,2.8636363636363638
Capitol Heights,Rockville,Evening,0.045454545454545456
Capitol Heights,Rosslyn,Evening,0.18181818181818182
Capitol Heights,Shady Grove,Evening,0.5909090909090909
Capitol Heights,Shaw-Howard University,Evening,1.2727272727272727
Capitol Heights,Silver Spring,Evening,1.5454545454545454
Capitol Heights,Smithsonian,Evening,0.09090909090909091
Capitol Heights,Southern Avenue,Evening,3.3181818181818183
Capitol Heights,Stadium-Armory,Evening,5.136363636363637
Capitol Heights,Suitland,Evening,0.7727272727272727
Capitol Heights,Takoma,Evening,1.2727272727272727
Capitol Heights,Tenleytown-AU,Evening,0.22727272727272727
Capitol Heights,Twinbrook,Evening,0.13636363636363635
Capitol Heights,U Street-Cardozo,Evening,2.3181818181818183
Capitol Heights,Union Station,Evening,1.7272727272727273
Capitol Heights,Van Dorn Street,Evening,1.0
Capitol Heights,Van Ness-UDC,Evening,0.4090909090909091
Capitol Heights,Vienna,Evening,0.45454545454545453
Capitol Heights,Waterfront,Evening,2.409090909090909
Capitol Heights,West Falls Church,Evening,0.5909090909090909
Capitol Heights,West Hyattsville,Evening,0.9545454545454546
Capitol Heights,Wheaton,Evening,0.8636363636363636
Capitol Heights,White Flint,Evening,0.2727272727272727
Capitol Heights,Woodley Park-Zoo,Evening,0.22727272727272727
Capitol South,Addison Road,Evening,9.272727272727273
Capitol South,Anacostia,Evening,6.636363636363637
Capitol South,Archives-Navy Memorial,Evening,5.2727272727272725
Capitol South,Ballston,Evening,33.45454545454545
Capitol South,Benning Road,Evening,6.181818181818182
Capitol South,Bethesda,Evening,10.818181818181818
Capitol South,Braddock Road,Evening,18.227272727272727
Capitol South,Branch Avenue,Evening,5.2727272727272725
Capitol South,Brookland,Evening,3.3636363636363638
Capitol South,Capitol Heights,Evening,4.0
Capitol South,Capitol South,Evening,5.545454545454546
Capitol South,Cheverly,Evening,11.0
Capitol South,Clarendon,Evening,22.954545454545453
Capitol South,Cleveland Park,Evening,15.454545454545455
Capitol South,College Park-U of MD,Evening,6.318181818181818
Capitol South,Columbia Heights,Evening,72.5
Capitol South,Congress Heights,Evening,2.6818181818181817
Capitol South,Court House,Evening,35.09090909090909
Capitol South,Crystal City,Evening,34.95454545454545
Capitol South,Deanwood,Evening,3.0454545454545454
Capitol South,Dunn Loring,Evening,10.909090909090908
Capitol South,Dupont Circle,Evening,53.5
Capitol South,East Falls Church,Evening,22.59090909090909
Capitol South,Eastern Market,Evening,11.272727272727273
Capitol South,Eisenhower Avenue,Evening,4.681818181818182
Capitol South,Farragut North,Evening,3.5454545454545454
Capitol South,Farragut West,Evening,36.27272727272727
Capitol South,Federal Center SW,Evening,5.818181818181818
Capitol South,Federal Triangle,Evening,4.590909090909091
Capitol South,Foggy Bottom,Evening,63.18181818181818
Capitol South,Forest Glen,Evening,3.6363636363636362
Capitol South,Fort Totten,Evening,10.272727272727273
Capitol South,Franconia-Springfield,Evening,18.045454545454547
Capitol South,Friendship Heights,Evening,10.5
Capitol South,Gallery Place-Chinatown,Evening,26.40909090909091
Capitol South,Georgia Avenue-Petworth,Evening,20.181818181818183
Capitol South,Glenmont,Evening,8.227272727272727
Capitol South,Greenbelt,Evening,7.636363636363637
Capitol South,Grosvenor,Evening,8.5
Capitol South,Huntington,Evening,20.90909090909091
Capitol South,Judiciary Square,Evening,0.6818181818181818
Capitol South,King Street,Evening,22.318181818181817
Capitol South,Landover,Evening,5.136363636363637
Capitol South,Largo Town Center,Evening,7.7727272727272725
Capitol South,L'Enfant Plaza,Evening,8.772727272727273
Capitol South,McPherson Square,Evening,49.72727272727273
Capitol South,Medical Center,Evening,1.9090909090909092
Capitol South,Metro Center,Evening,33.63636363636363
Capitol South,Minnesota Avenue,Evening,4.545454545454546
Capitol South,Morgan Blvd.,Evening,6.363636363636363
Capitol South,Mt. Vernon Square-UDC,Evening,12.772727272727273
Capitol South,Navy Yard,Evening,3.409090909090909
Capitol South,Naylor Road,Evening,1.4090909090909092
Capitol South,New Carrollton,Evening,31.454545454545453
Capitol South,New York Ave,Evening,5.045454545454546
Capitol South,Pentagon,Evening,15.863636363636363
Capitol South,Pentagon City,Evening,45.40909090909091
Capitol South,Potomac Avenue,Evening,21.636363636363637
Capitol South,Prince George's Plaza,Evening,7.363636363636363
Capitol South,Reagan Washington National Airport,Evening,3.227272727272727
Capitol South,Rhode Island Avenue,Evening,5.045454545454546
Capitol South,Rockville,Evening,5.454545454545454
Capitol South,Rosslyn,Evening,43.40909090909091
Capitol South,Shady Grove,Evening,14.727272727272727
Capitol South,Shaw-Howard University,Evening,9.318181818181818
Capitol South,Silver Spring,Evening,16.636363636363637
Capitol South,Smithsonian,Evening,12.454545454545455
Capitol South,Southern Avenue,Evening,4.409090909090909
Capitol South,Stadium-Armory,Evening,13.772727272727273
Capitol South,Suitland,Evening,4.7727272727272725
Capitol South,Takoma,Evening,5.590909090909091
Capitol South,Tenleytown-AU,Evening,13.954545454545455
Capitol South,Twinbrook,Evening,5.136363636363637
Capitol South,U Street-Cardozo,Evening,34.86363636363637
Capitol South,Union Station,Evening,5.090909090909091
Capitol South,Van Dorn Street,Evening,10.863636363636363
Capitol South,Van Ness-UDC,Evening,12.318181818181818
Capitol South,Vienna,Evening,39.72727272727273
Capitol South,Virginia Square-GMU,Evening,14.363636363636363
Capitol South,Waterfront,Evening,7.2727272727272725
Capitol South,West Falls Church,Evening,24.045454545454547
Capitol South,West Hyattsville,Evening,5.045454545454546
Capitol South,Wheaton,Evening,7.090909090909091
Capitol South,White Flint,Evening,2.8636363636363638
Capitol South,Woodley Park-Zoo,Evening,27.363636363636363
Cheverly,Addison Road,Evening,1.1818181818181819
Cheverly,Anacostia,Evening,0.6363636363636364
Cheverly,Archives-Navy Memorial,Evening,0.22727272727272727
Cheverly,Ballston,Evening,1.3636363636363635
Cheverly,Benning Road,Evening,0.5454545454545454
Cheverly,Bethesda,Evening,0.09090909090909091
Cheverly,Braddock Road,Evening,0.9090909090909091
Cheverly,Branch Avenue,Evening,0.5454545454545454
Cheverly,Brookland,Evening,0.13636363636363635
Cheverly,Capitol Heights,Evening,0.45454545454545453
Cheverly,Capitol South,Evening,1.5
Cheverly,Cheverly,Evening,0.8181818181818182
Cheverly,Clarendon,Evening,0.3181818181818182
Cheverly,Cleveland Park,Evening,0.045454545454545456
Cheverly,College Park-U of MD,Evening,0.22727272727272727
Cheverly,Columbia Heights,Evening,1.5
Cheverly,Congress Heights,Evening,0.4090909090909091
Cheverly,Court House,Evening,0.3181818181818182
Cheverly,Crystal City,Evening,0.5454545454545454
Cheverly,Deanwood,Evening,3.8636363636363638
Cheverly,Dunn Loring,Evening,0.18181818181818182
Cheverly,Dupont Circle,Evening,0.6363636363636364
Cheverly,East Falls Church,Evening,0.45454545454545453
Cheverly,Eastern Market,Evening,1.8181818181818181
Cheverly,Eisenhower Avenue,Evening,0.045454545454545456
Cheverly,Farragut North,Evening,0.18181818181818182
Cheverly,Farragut West,Evening,0.6363636363636364
Cheverly,Federal Center SW,Evening,0.13636363636363635
Cheverly,Federal Triangle,Evening,0.6363636363636364
Cheverly,Foggy Bottom,Evening,0.9090909090909091
Cheverly,Forest Glen,Evening,0.045454545454545456
Cheverly,Fort Totten,Evening,0.9545454545454546
Cheverly,Franconia-Springfield,Evening,0.4090909090909091
Cheverly,Friendship Heights,Evening,0.9090909090909091
Cheverly,Gallery Place-Chinatown,Evening,1.9090909090909092
Cheverly,Georgia Avenue-Petworth,Evening,0.5454545454545454
Cheverly,Glenmont,Evening,0.7272727272727273
Cheverly,Greenbelt,Evening,0.45454545454545453
Cheverly,Grosvenor,Evening,0.045454545454545456
Cheverly,Huntington,Evening,0.8636363636363636
Cheverly,Landover,Evening,1.7272727272727273
Cheverly,Largo Town Center,Evening,0.9090909090909091
Cheverly,L'Enfant Plaza,Evening,0.2727272727272727
Cheverly,McPherson Square,Evening,1.9545454545454546
Cheverly,Metro Center,Evening,1.5454545454545454
Cheverly,Minnesota Avenue,Evening,5.909090909090909
Cheverly,Morgan Blvd.,Evening,0.5454545454545454
Cheverly,Mt. Vernon Square-UDC,Evening,0.36363636363636365
Cheverly,Navy Yard,Evening,0.5909090909090909
Cheverly,Naylor Road,Evening,0.4090909090909091
Cheverly,New Carrollton,Evening,5.318181818181818
Cheverly,New York Ave,Evening,0.18181818181818182
Cheverly,Pentagon,Evening,0.8181818181818182
Cheverly,Pentagon City,Evening,0.7727272727272727
Cheverly,Potomac Avenue,Evening,1.7727272727272727
Cheverly,Prince George's Plaza,Evening,0.2727272727272727
Cheverly,Reagan Washington National Airport,Evening,0.09090909090909091
Cheverly,Rhode Island Avenue,Evening,0.7727272727272727
Cheverly,Rosslyn,Evening,0.18181818181818182
Cheverly,Shady Grove,Evening,1.5
Cheverly,Shaw-Howard University,Evening,1.1363636363636365
Cheverly,Silver Spring,Evening,0.6818181818181818
Cheverly,Smithsonian,Evening,0.6363636363636364
Cheverly,Southern Avenue,Evening,0.9090909090909091
Cheverly,Stadium-Armory,Evening,0.9545454545454546
Cheverly,Suitland,Evening,1.5909090909090908
Cheverly,Takoma,Evening,0.6363636363636364
Cheverly,Tenleytown-AU,Evening,0.09090909090909091
Cheverly,Twinbrook,Evening,0.18181818181818182
Cheverly,U Street-Cardozo,Evening,0.5909090909090909
Cheverly,Union Station,Evening,0.45454545454545453
Cheverly,Van Dorn Street,Evening,0.09090909090909091
Cheverly,Van Ness-UDC,Evening,0.5
Cheverly,Vienna,Evening,0.3181818181818182
Cheverly,Virginia Square-GMU,Evening,0.045454545454545456
Cheverly,Waterfront,Evening,0.5
Cheverly,West Falls Church,Evening,0.6363636363636364
Cheverly,West Hyattsville,Evening,0.36363636363636365
Cheverly,Wheaton,Evening,0.09090909090909091
Cheverly,Woodley Park-Zoo,Evening,0.22727272727272727
Clarendon,Addison Road,Evening,2.9545454545454546
Clarendon,Anacostia,Evening,3.772727272727273
Clarendon,Archives-Navy Memorial,Evening,0.2727272727272727
Clarendon,Arlington Cemetery,Evening,0.18181818181818182
Clarendon,Ballston,Evening,84.27272727272727
Clarendon,Benning Road,Evening,1.3636363636363635
Clarendon,Bethesda,Evening,4.954545454545454
Clarendon,Braddock Road,Evening,7.545454545454546
Clarendon,Branch Avenue,Evening,1.2727272727272727
Clarendon,Brookland,Evening,2.3636363636363638
Clarendon,Capitol Heights,Evening,0.4090909090909091
